2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,2.560000000000000000e+02,5.120000000000000000e+02
7.161915169728844194e+04,3.077049479445278848e+04,7.233685263016014687e+03,1.931056087328512604e+03,4.596670696498840698e+02,1.037457758808919550e+02,2.920417769112937023e+01,7.240301440720304349e+00,1.772063171684308269e+00
1.584507615568589358e+02,1.557773073351903577e+02,1.738570145932231128e+02,1.739343469701885283e+02,1.709327540549986111e+02,1.671143193968214575e+02,1.455454078872444370e+02,8.822189191463107250e+01,2.623946898286647311e+01
7.772728115073996378e+03,7.329508990853760224e+03,7.611608097092825119e+03,5.899747472240149364e+03,3.234206653447895860e+03,1.271291942294931459e+03,3.552577546797500077e+02,8.206838830169979815e+01,1.660846810226867731e+01
5.537122700293602065e+03,3.516967447717786854e+03,2.891717238904745955e+03,2.219095265266322258e+03,2.206620649077769485e+03,1.731417685084742288e+03,1.039922741067384322e+03,2.798970655004987407e+02,5.669805446661606396e+01
1.232613156207259181e+03,5.560379975441989700e+03,6.771138292398542035e+03,3.792791269098846442e+03,4.014598710226727690e+03,2.069354383894693001e+03,7.834810750467637490e+02,1.611869408003912838e+02,2.714880646201925884e+01
5.488033186455563737e+02,6.082897113682813597e+02,6.942958904637130217e+02,6.452867022963639556e+02,6.181576033006939497e+02,3.856465735520028488e+02,2.652820251996413390e+02,1.030144989234283344e+02,3.002595064052067286e+01
